"day" "month" "year" "wy" "tmax_c" "tmin_c" "precip"
12 5 1999 1999 18.79388889 14.547222224 0
13 5 1999 1999 19.415 13.995 0
14 5 1999 1999 20.275 10.602777778 0
15 5 1999 1999 21.23055555 10.247777778 0
16 5 1999 1999 21.23055555 10.247777778 0
17 5 1999 1999 22.18611111 10.602777778 0
18 5 1999 1999 22.18611111 11.786111111 0
19 5 1999 1999 20.80055555 12.141111111 0
20 5 1999 1999 20.80055555 11.786111111 0
21 5 1999 1999 19.74944445 11.786111111 0
22 5 1999 1999 18.555 13.995 0
23 5 1999 1999 18.555 13.285 0
24 5 1999 1999 19.31944445 11.786111111 0
25 5 1999 1999 19.31944445 14.547222224 0
26 5 1999 1999 19.415 13.995 0
27 5 1999 1999 19.31944445 14.547222224 0
28 5 1999 1999 19.31944445 14.152777776 0
29 5 1999 1999 20.80055555 13.363888888 0
30 5 1999 1999 20.80055555 13.008888888 0
31 5 1999 1999 19.74944445 11.786111111 0
1 6 1999 1999 19.74944445 10.997222222 0
2 6 1999 1999 19.31944445 10.997222222 0
3 6 1999 1999 19.74944445 11.786111111 0
4 6 1999 1999 20.275 11.786111111 0
5 6 1999 1999 20.275 11.786111111 0
6 6 1999 1999 20.80055555 11.786111111 0
7 6 1999 1999 20.80055555 11.352222222 0
8 6 1999 1999 22.18611111 10.247777778 0
9 6 1999 1999 20.80055555 10.247777778 0
10 6 1999 1999 20.80055555 10.997222222 0
11 6 1999 1999 20.80055555 11.352222222 0
12 6 1999 1999 20.275 11.786111111 0
13 6 1999 1999 22.855 12.575 0
14 6 1999 1999 22.66388889 12.575 0
15 6 1999 1999 22.66388889 13.363888888 0
16 6 1999 1999 22.66388889 13.797777776 0
17 6 1999 1999 21.23055555 13.797777776 0
18 6 1999 1999 17.695 13.285 0
19 6 1999 1999 18.79388889 13.363888888 0
20 6 1999 1999 19.74944445 13.797777776 0
21 6 1999 1999 21.23055555 13.797777776 0
22 6 1999 1999 21.23055555 14.152777776 0
23 6 1999 1999 21.23055555 13.797777776 0
24 6 1999 1999 20.80055555 13.797777776 0
25 6 1999 1999 21.23055555 15.33611111 0
26 6 1999 1999 21.75611111 13.797777776 0
27 6 1999 1999 21.75611111 13.797777776 0
28 6 1999 1999 21.23055555 15.33611111 0
29 6 1999 1999 21.23055555 15.33611111 0
30 6 1999 1999 21.995 15.415 0
1 7 1999 1999 21.75611111 15.33611111 0
2 7 1999 1999 21.75611111 16.125 0
3 7 1999 1999 21.75611111 15.33611111 0
4 7 1999 1999 23.09388889 13.363888888 0
5 7 1999 1999 24.04944445 13.363888888 0
6 7 1999 1999 24.575 13.797777776 0
7 7 1999 1999 24.575 15.69111111 0
8 7 1999 1999 27.39388889 16.125 0
9 7 1999 1999 27.39388889 16.125 0
10 7 1999 1999 25.10055555 16.91388889 0
11 7 1999 1999 25.10055555 16.91388889 0
12 7 1999 1999 26.48611111 16.91388889 0
13 7 1999 1999 26.48611111 18.09722222 0
14 7 1999 1999 23.715 17.545 0
15 7 1999 1999 21.995 17.545 0
16 7 1999 1999 23.09388889 16.55888889 0
17 7 1999 1999 23.715 14.705 0
18 7 1999 1999 24.04944445 14.547222224 0
19 7 1999 1999 23.09388889 14.547222224 0
20 7 1999 1999 24.575 15.33611111 0
21 7 1999 1999 24.575 13.008888888 0
22 7 1999 1999 24.575 13.008888888 0
23 7 1999 1999 23.715 14.705 0
24 7 1999 1999 26.05611111 13.008888888 0
25 7 1999 1999 26.05611111 13.008888888 0
26 7 1999 1999 22.66388889 14.152777776 0
27 7 1999 1999 21.75611111 15.69111111 0
28 7 1999 1999 22.66388889 13.008888888 0
29 7 1999 1999 24.575 13.008888888 0
30 7 1999 1999 24.575 13.363888888 0
31 7 1999 1999 25.435 14.705 0
1 8 1999 1999 25.10055555 14.152777776 0
2 8 1999 1999 25.53055555 15.33611111 0
3 8 1999 1999 25.53055555 15.33611111 0
4 8 1999 1999 25.53055555 15.33611111 0
5 8 1999 1999 24.04944445 16.125 0
6 8 1999 1999 23.09388889 14.152777776 0
7 8 1999 1999 23.09388889 13.797777776 0
8 8 1999 1999 24.575 13.797777776 0
9 8 1999 1999 24.575 14.547222224 0
10 8 1999 1999 23.61944445 15.69111111 0
11 8 1999 1999 24.575 14.152777776 0
12 8 1999 1999 24.575 14.152777776 0
13 8 1999 1999 26.05611111 14.547222224 0
14 8 1999 1999 26.05611111 15.33611111 0
15 8 1999 1999 23.09388889 15.33611111 0
16 8 1999 1999 23.09388889 13.363888888 0
17 8 1999 1999 23.61944445 12.575 0
18 8 1999 1999 24.04944445 12.575 0
19 8 1999 1999 24.04944445 13.008888888 0
20 8 1999 1999 22.66388889 13.008888888 0
21 8 1999 1999 19.74944445 14.902222224 0
22 8 1999 1999 21.23055555 15.33611111 0
23 8 1999 1999 21.23055555 15.33611111 0
24 8 1999 1999 21.995 14.705 0
25 8 1999 1999 22.855 14.705 0
26 8 1999 1999 25.10055555 14.902222224 0
27 8 1999 1999 23.61944445 16.125 0
28 8 1999 1999 23.61944445 15.33611111 0
29 8 1999 1999 23.61944445 15.33611111 0
30 8 1999 1999 22.66388889 16.125 0
31 8 1999 1999 22.855 13.995 0
1 9 1999 1999 23.09388889 14.152777776 0
2 9 1999 1999 22.66388889 14.547222224 0
3 9 1999 1999 22.66388889 13.363888888 0
4 9 1999 1999 21.75611111 13.363888888 0
5 9 1999 1999 21.23055555 14.152777776 0
6 9 1999 1999 20.275 16.125 0
7 9 1999 1999 21.23055555 16.125 0
8 9 1999 1999 23.715 16.125 0
9 9 1999 1999 23.715 14.705 0
10 9 1999 1999 24.575 14.152777776 0
11 9 1999 1999 24.04944445 13.008888888 0
12 9 1999 1999 22.66388889 13.008888888 0
13 9 1999 1999 24.04944445 13.797777776 0
14 9 1999 1999 24.04944445 13.797777776 0
15 9 1999 1999 23.61944445 12.575 0
16 9 1999 1999 20.80055555 14.547222224 0
17 9 1999 1999 19.415 16.835 0
18 9 1999 1999 19.74944445 16.125 0
19 9 1999 1999 22.18611111 16.125 0
20 9 1999 1999 22.66388889 12.141111111 0
21 9 1999 1999 25.10055555 11.786111111 0
22 9 1999 1999 25.10055555 11.786111111 0
23 9 1999 1999 24.575 15.69111111 0
24 9 1999 1999 21.23055555 16.55888889 0
25 9 1999 1999 20.275 15.33611111 0
26 9 1999 1999 18.555 14.705 0
27 9 1999 1999 20.275 14.705 0
28 9 1999 1999 21.135 16.835 0
29 9 1999 1999 29.735 13.995 0
30 9 1999 1999 30.595 13.285 0
1 10 1999 2000 30.35611111 13.008888888 0
2 10 1999 2000 24.575 12.575 0
3 10 1999 2000 20.275 12.575 0
4 10 1999 2000 25.10055555 11.786111111 0
5 10 1999 2000 25.10055555 11.786111111 0
6 10 1999 2000 26.48611111 13.008888888 0
7 10 1999 2000 26.48611111 14.152777776 0
8 10 1999 2000 34.035 13.285 0
9 10 1999 2000 33.70055555 12.141111111 0
10 10 1999 2000 28.015 13.995 0
11 10 1999 2000 27.91944445 11.352222222 0
12 10 1999 2000 24.04944445 11.352222222 0
13 10 1999 2000 26.48611111 12.141111111 0
14 10 1999 2000 26.48611111 13.363888888 0
15 10 1999 2000 24.575 13.363888888 0
16 10 1999 2000 21.75611111 14.152777776 0
17 10 1999 2000 26.295 14.705 0
18 10 1999 2000 26.05611111 11.352222222 0
19 10 1999 2000 25.53055555 11.352222222 0
20 10 1999 2000 30.595 11.865 0
21 10 1999 2000 30.35611111 11.352222222 0
22 10 1999 2000 26.96388889 11.352222222 0
23 10 1999 2000 25.53055555 12.575 0
24 10 1999 2000 24.575 11.786111111 0
25 10 1999 2000 24.575 11.786111111 0
26 10 1999 2000 23.61944445 11.786111111 0
27 10 1999 2000 20.80055555 13.008888888 0
28 10 1999 2000 20.80055555 15.33611111 0
29 10 1999 2000 27.39388889 12.575 0
30 10 1999 2000 31.26388889 11.352222222 0
31 10 1999 2000 31.26388889 11.352222222 0
1 11 1999 2000 28.34944445 11.352222222 0
2 11 1999 2000 26.48611111 10.247777778 0
3 11 1999 2000 20.80055555 10.247777778 0
4 11 1999 2000 20.275 10.997222222 0
5 11 1999 2000 21.23055555 13.008888888 0
6 11 1999 2000 21.23055555 16.91388889 0
7 11 1999 2000 22.18611111 14.152777776 0
8 11 1999 2000 22.18611111 14.152777776 8.174
9 11 1999 2000 22.18611111 11.786111111 7.052
10 11 1999 2000 21.23055555 10.997222222 0
11 11 1999 2000 22.18611111 10.997222222 0
12 11 1999 2000 22.18611111 10.997222222 0
13 11 1999 2000 19.415 13.285 0.288
14 11 1999 2000 19.74944445 13.008888888 0.349
15 11 1999 2000 23.09388889 13.363888888 0
16 11 1999 2000 23.09388889 13.363888888 0
17 11 1999 2000 23.09388889 14.152777776 0
18 11 1999 2000 19.415 11.155 0.744
19 11 1999 2000 20.275 10.247777778 0
20 11 1999 2000 20.275 10.247777778 2.195
21 11 1999 2000 23.09388889 11.786111111 2.076
22 11 1999 2000 23.09388889 9.458888889 0
23 11 1999 2000 23.715 8.315 0
24 11 1999 2000 23.61944445 7.447222222 0
25 11 1999 2000 23.61944445 7.802222222 0
26 11 1999 2000 23.61944445 8.591111111 0
27 11 1999 2000 23.09388889 9.025 0
28 11 1999 2000 20.275 11.352222222 0
29 11 1999 2000 20.275 11.352222222 0
30 11 1999 2000 22.855 12.575 0
1 12 1999 2000 22.66388889 11.786111111 0
2 12 1999 2000 24.04944445 9.458888889 0
3 12 1999 2000 24.04944445 9.458888889 0
4 12 1999 2000 21.995 7.605 0
5 12 1999 2000 22.18611111 7.802222222 0
6 12 1999 2000 20.275 7.052777778 0
7 12 1999 2000 25.53055555 7.052777778 0
8 12 1999 2000 25.53055555 8.591111111 0
9 12 1999 2000 18.79388889 7.052777778 0
10 12 1999 2000 18.79388889 7.052777778 0
11 12 1999 2000 19.31944445 9.025 0
12 12 1999 2000 21.23055555 7.052777778 0
13 12 1999 2000 21.23055555 7.052777778 0
14 12 1999 2000 19.31944445 7.447222222 0
15 12 1999 2000 20.275 7.052777778 0
16 12 1999 2000 22.66388889 7.052777778 0
17 12 1999 2000 23.09388889 7.447222222 0
18 12 1999 2000 23.09388889 7.447222222 0
19 12 1999 2000 24.04944445 8.236111111 0
20 12 1999 2000 25.53055555 8.591111111 0
21 12 1999 2000 25.53055555 9.025 0
22 12 1999 2000 21.75611111 7.802222222 0
23 12 1999 2000 23.09388889 7.802222222 0
24 12 1999 2000 24.575 7.802222222 0
25 12 1999 2000 25.435 7.605 0
26 12 1999 2000 25.10055555 6.697777778 0
27 12 1999 2000 24.575 7.802222222 0
28 12 1999 2000 24.575 8.236111111 0
29 12 1999 2000 20.80055555 7.447222222 0
30 12 1999 2000 20.80055555 7.447222222 0
31 12 1999 2000 17.88611111 8.236111111 0
1 1 2000 2000 18.79388889 9.025 0.998
2 1 2000 2000 20.80055555 9.025 0
3 1 2000 2000 18.555 7.605 0
4 1 2000 2000 19.74944445 7.052777778 0
5 1 2000 2000 21.135 12.575 0
6 1 2000 2000 18.555 6.185 0
7 1 2000 2000 19.31944445 6.263888889 0
8 1 2000 2000 20.80055555 5.908888889 0
9 1 2000 2000 20.80055555 5.908888889 0
10 1 2000 2000 24.04944445 7.052777778 0
11 1 2000 2000 22.855 8.315 0
12 1 2000 2000 23.61944445 8.591111111 0
13 1 2000 2000 20.80055555 10.247777778 0
14 1 2000 2000 22.18611111 9.458888889 0
15 1 2000 2000 22.855 13.285 0
16 1 2000 2000 22.66388889 13.363888888 0
17 1 2000 2000 18.79388889 14.547222224 0
18 1 2000 2000 24.04944445 14.547222224 7.799
19 1 2000 2000 24.04944445 12.575 0
20 1 2000 2000 22.18611111 12.575 0
21 1 2000 2000 20.275 10.997222222 0
22 1 2000 2000 18.36388889 10.602777778 0
23 1 2000 2000 17.88611111 10.602777778 0
24 1 2000 2000 19.31944445 13.797777776 1.093
25 1 2000 2000 19.31944445 15.33611111 7.694
26 1 2000 2000 19.74944445 12.575 32.044
27 1 2000 2000 19.74944445 8.591111111 0
28 1 2000 2000 19.74944445 8.591111111 0
29 1 2000 2000 19.74944445 9.025 0
30 1 2000 2000 19.74944445 9.025 0
31 1 2000 2000 20.80055555 11.786111111 7.69
1 2 2000 2000 22.855 11.865 0
2 2 2000 2000 23.715 10.445 0
3 2 2000 2000 24.575 10.602777778 0
4 2 2000 2000 21.23055555 10.997222222 6.782
5 2 2000 2000 19.74944445 12.575 2.896
6 2 2000 2000 19.74944445 11.352222222 0
7 2 2000 2000 19.74944445 11.352222222 0
8 2 2000 2000 19.415 11.865 0
9 2 2000 2000 20.80055555 12.141111111 0
10 2 2000 2000 18.36388889 12.575 0.25
11 2 2000 2000 17.45611111 11.352222222 33.55
12 2 2000 2000 17.45611111 11.352222222 18.785
13 2 2000 2000 17.45611111 11.786111111 14.817
14 2 2000 2000 17.88611111 13.363888888 23.302
15 2 2000 2000 17.695 11.865 17.058
16 2 2000 2000 18.79388889 12.141111111 0.338
17 2 2000 2000 20.80055555 10.247777778 11.444
18 2 2000 2000 20.80055555 10.247777778 0
19 2 2000 2000 23.09388889 10.247777778 0
20 2 2000 2000 23.09388889 10.247777778 0
21 2 2000 2000 16.835 13.285 44.568
22 2 2000 2000 16.93055555 13.363888888 38.475
23 2 2000 2000 18.36388889 14.152777776 0.565
24 2 2000 2000 16.835 9.735 26.918
25 2 2000 2000 16.93055555 9.813888889 0
26 2 2000 2000 17.88611111 12.141111111 0
27 2 2000 2000 17.88611111 12.141111111 0
28 2 2000 2000 19.74944445 11.786111111 27.953
29 2 2000 2000 19.74944445 11.786111111 0
1 3 2000 2000 19.31944445 9.458888889 0
2 3 2000 2000 19.31944445 9.458888889 0
3 3 2000 2000 17.695 13.285 0
4 3 2000 2000 17.45611111 11.786111111 24.516
5 3 2000 2000 16.50055555 11.786111111 1.293
6 3 2000 2000 15.975 9.813888889 26.496
7 3 2000 2000 15.975 9.813888889 16.845
8 3 2000 2000 16.93055555 10.247777778 3.03
9 3 2000 2000 17.88611111 10.997222222 36.244
10 3 2000 2000 19.74944445 10.997222222 0
11 3 2000 2000 22.18611111 10.602777778 0
12 3 2000 2000 24.04944445 10.602777778 0
13 3 2000 2000 24.04944445 11.786111111 0
14 3 2000 2000 19.415 13.995 0
15 3 2000 2000 19.31944445 13.008888888 0
16 3 2000 2000 18.79388889 14.152777776 0
17 3 2000 2000 22.18611111 14.902222224 0
18 3 2000 2000 23.715 11.865 0
19 3 2000 2000 25.10055555 11.786111111 0
20 3 2000 2000 25.10055555 13.008888888 0
21 3 2000 2000 20.275 11.352222222 0
22 3 2000 2000 21.23055555 10.997222222 0
23 3 2000 2000 21.23055555 10.997222222 0
24 3 2000 2000 18.36388889 12.141111111 0
25 3 2000 2000 18.36388889 10.997222222 0
26 3 2000 2000 20.275 10.997222222 0
27 3 2000 2000 20.275 10.997222222 0
28 3 2000 2000 20.275 11.786111111 0
29 3 2000 2000 19.31944445 11.352222222 0
30 3 2000 2000 20.80055555 11.352222222 0
31 3 2000 2000 24.04944445 11.352222222 0
1 4 2000 2000 25.10055555 11.786111111 0
2 4 2000 2000 25.10055555 11.786111111 0
3 4 2000 2000 22.18611111 12.575 0
4 4 2000 2000 20.80055555 13.797777776 0
5 4 2000 2000 20.80055555 13.008888888 0
6 4 2000 2000 19.31944445 13.008888888 0
7 4 2000 2000 19.31944445 13.797777776 0
8 4 2000 2000 25.10055555 12.575 0
9 4 2000 2000 25.53055555 12.575 0
10 4 2000 2000 25.53055555 13.008888888 0
11 4 2000 2000 21.995 11.865 0
12 4 2000 2000 22.66388889 12.141111111 0
13 4 2000 2000 20.275 13.008888888 0
14 4 2000 2000 20.275 12.575 0
15 4 2000 2000 18.36388889 10.602777778 0.547
16 4 2000 2000 18.36388889 10.602777778 0
17 4 2000 2000 15.975 13.285 0.376
18 4 2000 2000 16.93055555 12.575 51.06
19 4 2000 2000 18.79388889 10.602777778 11.922
20 4 2000 2000 20.275 12.575 0
21 4 2000 2000 21.23055555 12.575 0
22 4 2000 2000 18.79388889 12.141111111 0
23 4 2000 2000 18.79388889 12.141111111 0
24 4 2000 2000 22.18611111 11.352222222 0
25 4 2000 2000 22.66388889 11.352222222 0
26 4 2000 2000 24.04944445 12.575 0
27 4 2000 2000 23.61944445 13.008888888 0
28 4 2000 2000 24.04944445 13.008888888 0
29 4 2000 2000 24.04944445 10.602777778 0
30 4 2000 2000 22.66388889 10.602777778 0
1 5 2000 2000 23.09388889 11.786111111 0
2 5 2000 2000 23.09388889 13.363888888 0
3 5 2000 2000 26.295 14.705 0
4 5 2000 2000 20.275 13.797777776 0
5 5 2000 2000 20.275 13.797777776 0
6 5 2000 2000 20.275 13.008888888 0
7 5 2000 2000 21.75611111 13.008888888 0
8 5 2000 2000 21.995 15.415 0
9 5 2000 2000 22.18611111 14.547222224 0
10 5 2000 2000 25.53055555 14.152777776 0
11 5 2000 2000 24.575 13.008888888 0
12 5 2000 2000 24.575 11.352222222 0
13 5 2000 2000 24.04944445 11.352222222 0
14 5 2000 2000 19.74944445 11.352222222 0
15 5 2000 2000 19.74944445 11.786111111 0
16 5 2000 2000 23.09388889 12.141111111 0
17 5 2000 2000 23.09388889 12.141111111 0
18 5 2000 2000 23.09388889 13.008888888 0
19 5 2000 2000 23.09388889 13.008888888 0
20 5 2000 2000 23.09388889 13.363888888 0
21 5 2000 2000 23.09388889 14.152777776 0
22 5 2000 2000 22.18611111 15.33611111 0
23 5 2000 2000 19.31944445 16.125 0
24 5 2000 2000 19.74944445 16.125 0
25 5 2000 2000 21.23055555 16.55888889 0
26 5 2000 2000 21.75611111 14.152777776 0.35
27 5 2000 2000 25.10055555 14.152777776 0
28 5 2000 2000 25.10055555 15.33611111 0
29 5 2000 2000 25.10055555 15.33611111 0
30 5 2000 2000 22.66388889 13.797777776 0
31 5 2000 2000 21.75611111 13.797777776 0
1 6 2000 2000 21.135 14.705 0
2 6 2000 2000 21.23055555 14.547222224 0
3 6 2000 2000 20.80055555 13.797777776 0
4 6 2000 2000 21.75611111 13.797777776 0
5 6 2000 2000 23.61944445 13.797777776 0
6 6 2000 2000 23.61944445 13.797777776 0
7 6 2000 2000 24.04944445 13.797777776 0
8 6 2000 2000 24.04944445 13.797777776 0
9 6 2000 2000 23.61944445 13.797777776 0
10 6 2000 2000 21.75611111 12.575 0
11 6 2000 2000 23.09388889 12.575 0
12 6 2000 2000 23.61944445 13.363888888 0
13 6 2000 2000 24.575 14.152777776 0
14 6 2000 2000 24.575 15.69111111 0
15 6 2000 2000 21.75611111 17.34777778 0
16 6 2000 2000 21.75611111 16.55888889 0
17 6 2000 2000 20.80055555 16.55888889 0
18 6 2000 2000 21.23055555 16.55888889 0
19 6 2000 2000 23.09388889 16.55888889 0
20 6 2000 2000 21.995 15.415 0
21 6 2000 2000 21.75611111 15.69111111 0
22 6 2000 2000 21.995 16.835 0
23 6 2000 2000 21.995 16.835 0
24 6 2000 2000 22.66388889 16.91388889 0
25 6 2000 2000 22.855 14.705 0
26 6 2000 2000 24.04944445 14.902222224 0
27 6 2000 2000 24.04944445 17.34777778 0
28 6 2000 2000 21.995 16.835 0
29 6 2000 2000 22.18611111 16.91388889 0
30 6 2000 2000 21.135 16.835 0
1 7 2000 2000 22.18611111 16.55888889 0
2 7 2000 2000 21.995 15.415 0
3 7 2000 2000 24.04944445 12.575 0
4 7 2000 2000 25.10055555 12.575 0
5 7 2000 2000 23.61944445 13.363888888 0
6 7 2000 2000 24.04944445 14.547222224 0
7 7 2000 2000 24.04944445 14.902222224 0
8 7 2000 2000 22.855 15.415 0
9 7 2000 2000 22.18611111 15.33611111 0
10 7 2000 2000 20.275 15.33611111 0
11 7 2000 2000 21.23055555 14.547222224 0
12 7 2000 2000 21.75611111 13.363888888 0
13 7 2000 2000 22.18611111 12.575 0
14 7 2000 2000 23.09388889 12.575 0
15 7 2000 2000 23.09388889 13.797777776 0
16 7 2000 2000 22.18611111 14.902222224 0
17 7 2000 2000 24.04944445 13.363888888 0
18 7 2000 2000 24.575 13.363888888 0
19 7 2000 2000 26.05611111 14.547222224 0
20 7 2000 2000 26.05611111 14.902222224 0
21 7 2000 2000 26.05611111 15.33611111 0
22 7 2000 2000 23.61944445 15.33611111 0
23 7 2000 2000 24.04944445 15.69111111 0
24 7 2000 2000 22.855 15.415 0
25 7 2000 2000 22.855 14.705 0
26 7 2000 2000 25.10055555 14.902222224 0
27 7 2000 2000 25.10055555 15.33611111 0
28 7 2000 2000 25.10055555 15.33611111 0
29 7 2000 2000 23.09388889 16.55888889 0
30 7 2000 2000 23.09388889 16.55888889 0
31 7 2000 2000 23.61944445 16.55888889 0
1 8 2000 2000 24.04944445 16.55888889 0
2 8 2000 2000 22.855 16.835 0
3 8 2000 2000 23.09388889 16.55888889 0
4 8 2000 2000 21.995 16.125 0
5 8 2000 2000 24.575 16.125 0
6 8 2000 2000 24.575 15.33611111 0
7 8 2000 2000 22.66388889 15.33611111 0
8 8 2000 2000 21.135 15.415 0
9 8 2000 2000 23.715 15.415 0
10 8 2000 2000 28.34944445 14.152777776 0
11 8 2000 2000 23.715 13.995 0
12 8 2000 2000 27.39388889 13.797777776 0
13 8 2000 2000 24.575 15.33611111 0
14 8 2000 2000 24.575 15.33611111 0
15 8 2000 2000 25.10055555 14.902222224 0
16 8 2000 2000 25.53055555 14.902222224 0
17 8 2000 2000 26.05611111 15.69111111 0
18 8 2000 2000 26.05611111 14.902222224 0
19 8 2000 2000 25.53055555 13.797777776 0
20 8 2000 2000 25.53055555 13.797777776 0
21 8 2000 2000 24.575 14.152777776 0
22 8 2000 2000 22.18611111 15.69111111 0
23 8 2000 2000 21.23055555 15.69111111 0
24 8 2000 2000 21.995 14.705 0
25 8 2000 2000 22.18611111 14.902222224 0
26 8 2000 2000 22.18611111 16.125 0
27 8 2000 2000 22.18611111 15.69111111 0
28 8 2000 2000 21.75611111 15.69111111 0
29 8 2000 2000 21.135 16.835 0
30 8 2000 2000 21.75611111 16.125 0
31 8 2000 2000 21.995 17.545 0
1 9 2000 2000 22.855 13.995 0
2 9 2000 2000 23.09388889 13.797777776 0
3 9 2000 2000 24.575 13.797777776 0
4 9 2000 2000 24.575 13.008888888 0
5 9 2000 2000 25.10055555 13.008888888 0
6 9 2000 2000 25.10055555 13.008888888 0
7 9 2000 2000 24.575 12.141111111 0.401
8 9 2000 2000 22.18611111 12.141111111 0
9 9 2000 2000 21.23055555 15.69111111 0
10 9 2000 2000 21.995 13.995 0
11 9 2000 2000 24.04944445 12.141111111 0
12 9 2000 2000 26.295 13.285 0
13 9 2000 2000 29.83055555 13.008888888 0
14 9 2000 2000 29.83055555 17.70277778 0
15 9 2000 2000 24.575 15.33611111 0
16 9 2000 2000 27.155 14.705 0
17 9 2000 2000 26.96388889 13.797777776 0
18 9 2000 2000 24.575 16.125 0
19 9 2000 2000 21.75611111 16.55888889 0
20 9 2000 2000 21.995 16.835 0
21 9 2000 2000 22.18611111 16.91388889 0
22 9 2000 2000 21.995 16.835 5.728
23 9 2000 2000 22.18611111 16.91388889 0
24 9 2000 2000 23.61944445 14.152777776 1.149
25 9 2000 2000 24.575 13.363888888 0
26 9 2000 2000 24.575 13.363888888 0
27 9 2000 2000 24.04944445 13.797777776 0
28 9 2000 2000 22.855 13.285 0
29 9 2000 2000 22.66388889 13.008888888 0
30 9 2000 2000 22.18611111 13.363888888 0
1 10 2000 2001 22.18611111 13.797777776 0
2 10 2000 2001 22.18611111 15.33611111 0
3 10 2000 2001 20.80055555 15.33611111 0
4 10 2000 2001 20.80055555 14.152777776 0
5 10 2000 2001 21.23055555 15.33611111 0
6 10 2000 2001 21.23055555 15.33611111 0
7 10 2000 2001 19.74944445 16.91388889 0.275
8 10 2000 2001 20.275 13.797777776 0
9 10 2000 2001 20.275 12.575 0
10 10 2000 2001 20.275 12.141111111 3.392
11 10 2000 2001 20.275 12.141111111 1.43
12 10 2000 2001 19.74944445 12.141111111 0
13 10 2000 2001 22.66388889 10.247777778 0
14 10 2000 2001 23.61944445 10.247777778 0
15 10 2000 2001 23.61944445 10.602777778 0
16 10 2000 2001 19.74944445 11.352222222 0
17 10 2000 2001 20.275 14.152777776 0
18 10 2000 2001 20.275 13.363888888 0
19 10 2000 2001 18.79388889 13.363888888 0
20 10 2000 2001 18.79388889 13.797777776 0
21 10 2000 2001 20.275 13.363888888 0
22 10 2000 2001 23.61944445 12.575 0
23 10 2000 2001 25.53055555 9.813888889 0
24 10 2000 2001 25.53055555 9.813888889 0
25 10 2000 2001 20.80055555 10.247777778 0
26 10 2000 2001 20.80055555 10.247777778 46.535
27 10 2000 2001 18.36388889 11.786111111 27.114
28 10 2000 2001 18.36388889 11.786111111 0
29 10 2000 2001 18.36388889 11.786111111 36.447
30 10 2000 2001 21.23055555 10.247777778 0.337
31 10 2000 2001 23.09388889 10.247777778 0
1 11 2000 2001 23.09388889 9.025 0
2 11 2000 2001 20.275 9.025 0
3 11 2000 2001 23.61944445 9.813888889 0
4 11 2000 2001 23.61944445 9.025 0
5 11 2000 2001 22.18611111 9.025 0
6 11 2000 2001 19.31944445 12.141111111 0
7 11 2000 2001 19.74944445 9.458888889 0
8 11 2000 2001 20.275 8.591111111 0
9 11 2000 2001 20.275 8.591111111 0
10 11 2000 2001 20.275 8.236111111 0
11 11 2000 2001 16.93055555 7.802222222 0
12 11 2000 2001 17.88611111 5.475 0
13 11 2000 2001 17.88611111 5.475 0
14 11 2000 2001 19.31944445 5.908888889 0
15 11 2000 2001 20.275 6.263888889 0
16 11 2000 2001 20.275 6.697777778 0
17 11 2000 2001 18.36388889 5.475 0
18 11 2000 2001 18.79388889 4.686111111 0
19 11 2000 2001 20.275 4.686111111 0
20 11 2000 2001 21.23055555 4.686111111 0
21 11 2000 2001 21.23055555 5.475 0
22 11 2000 2001 21.23055555 6.697777778 0
23 11 2000 2001 20.80055555 6.697777778 0
24 11 2000 2001 17.88611111 6.697777778 0
25 11 2000 2001 19.31944445 7.052777778 0
26 11 2000 2001 19.31944445 7.052777778 0
27 11 2000 2001 19.31944445 7.447222222 0
28 11 2000 2001 18.36388889 7.447222222 0
29 11 2000 2001 17.88611111 8.236111111 0
30 11 2000 2001 18.79388889 9.458888889 0
1 12 2000 2001 18.79388889 9.025 0
2 12 2000 2001 17.88611111 7.447222222 0
3 12 2000 2001 17.88611111 7.447222222 0
4 12 2000 2001 18.36388889 8.236111111 0
5 12 2000 2001 23.09388889 8.236111111 0
6 12 2000 2001 23.09388889 9.813888889 2.473
7 12 2000 2001 20.275 10.602777778 0
8 12 2000 2001 20.275 9.813888889 0
9 12 2000 2001 17.45611111 9.813888889 0
10 12 2000 2001 17.45611111 10.247777778 0
11 12 2000 2001 17.45611111 7.802222222 0
12 12 2000 2001 18.36388889 7.802222222 0
13 12 2000 2001 18.36388889 6.697777778 0
14 12 2000 2001 16.50055555 6.697777778 0
15 12 2000 2001 22.855 10.247777778 0
16 12 2000 2001 24.04944445 7.802222222 0
17 12 2000 2001 24.04944445 6.697777778 0
18 12 2000 2001 22.66388889 6.697777778 0
19 12 2000 2001 22.66388889 6.697777778 0
20 12 2000 2001 21.23055555 6.697777778 0
21 12 2000 2001 18.36388889 6.697777778 0
22 12 2000 2001 16.93055555 5.475 0
23 12 2000 2001 16.93055555 5.475 0
24 12 2000 2001 17.45611111 7.052777778 0
25 12 2000 2001 19.74944445 5.908888889 0
26 12 2000 2001 22.18611111 5.041111111 0
27 12 2000 2001 22.18611111 5.041111111 0
28 12 2000 2001 21.23055555 5.041111111 0
29 12 2000 2001 21.23055555 5.041111111 0
30 12 2000 2001 21.23055555 5.908888889 0
31 12 2000 2001 19.31944445 5.908888889 0
1 1 2001 2001 18.36388889 6.263888889 0
2 1 2001 2001 24.575 5.041111111 0
